,Name,School,L10_High_BB,L10_Ave_BB,Freshman,NCAA_High_BB,NCAA_Ave_BB,BB_nqs,BB_delta
288,Jena Swanson,Missouri,9.45,6.697115384615386,2021,0.0,0.0,0.0,-6.697
289,Naomi Morrison,Michigan,9.525,7.122368421052632,2021,9.925,9.771,9.85,2.649
290,Quinn Smith,Oklahoma,9.75,7.772916666666665,2021,0.0,0.0,0.0,-7.773
291,Lauren Macpherson,San Jose State,9.65,7.113461538461538,2021,9.9,9.737,9.845,2.624
292,Torri Tavenner,Sacramento State,9.25,6.7250000000000005,2022,0.0,0.0,0.0,-6.725
293,Anna Bramblett,BYU,9.65,7.036764705882353,2022,0.0,0.0,0.0,-7.037
294,Halli Mayberry,Arizona,9.55,7.5,2021,9.825,9.825,0.0,2.325
295,Kaylie Berens,UW-Oshkosh,9.5,6.470000000000001,2021,9.75,9.388,9.595,2.918
296,Kiersten Belkoff,Pennsylvania,9.625,7.660416666666666,2022,9.875,9.686,9.77,2.026
297,Madison Kirsch,San Jose State,9.725,6.687096774193547,2021,9.875,9.775,9.805,3.088
298,Kiara Bruening,UW-Stout,9.075,6.8425,2021,9.6,9.181,0.0,2.338
299,Megan Decious,Bowling Green,9.35,7.07,2021,9.3,8.956,0.0,1.886
300,Mary Won,Sacramento State,9.425,7.58125,2022,9.725,9.637,0.0,2.056
301,Courtney Blackson,Boise State,9.575,6.694852941176471,2021,0.0,0.0,0.0,-6.695
302,Marisa Zepeda,UW-La Crosse,9.3,8.86,2021,9.675,8.925,8.775,0.065
303,Nandhini Senthil,UC Davis,9.225,6.229166666666666,2022,0.0,0.0,0.0,-6.229
304,Jaudai Lopes,San Jose State,9.425,6.023999999999999,2021,9.825,9.575,9.795,3.551
305,Madeline Gose,Texas Woman's,9.675,6.762500000000001,2021,9.925,9.762,9.865,2.999
306,Kendra Smaby,Gustavus Adolphus,8.575,4.38125,2021,9.375,8.886,9.075,4.505
307,Brenna Neault,Stanford,9.725,7.5562499999999995,2022,9.925,9.798,9.885,2.242
308,Angelina Bohn,Cortland State,8.35,7.589999999999999,2022,8.575,8.325,0.0,0.735
309,Lauren Ono,BYU,9.475,6.723437499999999,2022,9.875,9.719,9.855,2.996
310,Lauren Thomas,Washington,9.55,7.3177419354838715,2021,9.9,9.579,9.825,2.261
311,Abbie Thompson,Cornell,9.825,7.679347826086955,2013,9.95,9.734,9.9,2.055
312,Gianna Ortiz,Rutgers,9.5,6.493333333333332,2022,9.75,9.637,0.0,3.144
313,Baleigh Garcia,Michigan State,9.65,7.005357142857143,2021,9.95,9.834,9.915,2.829
314,Nicole Riccardi,Ohio State,9.55,7.037500000000003,2021,0.0,0.0,0.0,-7.038
315,Emily Koch,Minnesota,9.4,7.084210526315791,2021,9.925,9.739,9.875,2.655
316,Kyla Dickson,UW-La Crosse,9.4,8.637500000000001,2022,9.675,9.303,9.42,0.665
317,Marcela Bonifasi,Alaska,9.425,7.347727272727271,2022,9.725,9.608,0.0,2.26
318,Ella Castellanos,LIU,9.625,6.557142857142858,2021,9.9,9.629,9.78,3.072
319,Melanie Stone,Cornell,9.2,6.4109375,2022,9.7,9.419,9.55,3.008
320,Emily Lopez,Boise State,9.725,6.217142857142856,2021,9.9,9.78,9.855,3.563
321,Gianna Graver,New Hampshire,9.6,6.534722222222222,2021,9.5,9.35,0.0,2.815
322,Chloi Clark,Florida,9.375,6.33421052631579,2022,0.0,0.0,0.0,-6.334
323,Reagan Jones,LIU,7.1,1.1833333333333333,2021,0.0,0.0,0.0,-1.183
324,Mya Hooten,Minnesota,9.625,6.591964285714286,2021,0.0,0.0,0.0,-6.592
325,Ana Kenefick,Pennsylvania,9.6,7.348387096774195,2022,0.0,0.0,0.0,-7.348
326,Sarah Haxton,Kent State,9.525,6.408035714285715,2021,9.875,9.612,9.855,3.204
327,Hannah Ruthberg,Ball State,9.675,6.913636363636364,2021,9.85,9.537,9.83,2.623
328,Sarah Girot,Towson,9.575,6.661956521739132,2021,9.425,9.208,0.0,2.546
329,Calah Newman,Rutgers,9.625,7.252000000000001,2021,9.9,9.63,9.825,2.378
330,Gillian Fletcher,West Virginia,9.5,7.149264705882353,2022,0.0,0.0,0.0,-7.149
331,Kaitlyn Donovan,Illinois State,9.075,6.913636363636364,2022,0.0,0.0,0.0,-6.914
332,Jenna Mulligan,Michigan,9.675,7.3939393939393945,2022,0.0,0.0,0.0,-7.394
333,Jamie Shearer,North Carolina,9.475,6.98586956521739,2021,9.85,9.641,9.82,2.655
334,Sofia Huang,William & Mary,9.3,7.594642857142858,2022,9.125,8.9,0.0,1.305
335,Hannah Moon,Lindenwood,9.5,6.79758064516129,2021,9.875,9.501,9.77,2.703
336,Sara Kenefick,Pennsylvania,9.375,7.173333333333335,2022,9.85,9.625,9.76,2.452
337,Taylor Doten,LIU,8.975,8.3875,2021,9.875,9.48,9.795,1.093
338,Genevieve Czaplewski,UW-Stout,9.35,9.01,2021,9.725,9.373,9.505,0.363
339,Anaya Smith,Arizona State,9.325,6.739864864864866,2021,0.0,0.0,0.0,-6.74
340,Mia Falcone,UW-Whitewater,9.625,6.176923076923076,2022,0.0,0.0,0.0,-6.177
341,Anna Speller,S.E. Missouri,9.575,7.53125,2021,9.9,9.554,9.85,2.023
342,Anna Grace McCullough,Eastern Michigan,9.375,8.995,2021,9.75,9.688,0.0,0.693
343,Elena Arenas,LSU,9.725,6.9820312499999995,2021,9.825,9.73,0.0,2.748
344,Allie McClure,Alaska,8.625,5.824999999999999,2022,0.0,0.0,0.0,-5.825
345,Kieran Ross,Rutgers,9.45,8.924999999999999,2021,0.0,0.0,0.0,-8.925
346,Amber Mueller,Central Michigan,9.6,7.005357142857143,2021,9.9,9.681,9.735,2.676
347,J'Chelle Heard,Illinois State,9.325,6.573437499999999,2021,9.55,9.55,0.0,2.977
348,Anna Zoromski,UW-Oshkosh,9.05,6.170000000000001,2022,9.7,9.286,9.555,3.116
349,Adeline Kenlin,Iowa,9.775,7.3694444444444445,2021,9.975,9.895,9.94,2.526
350,Kiara Brown,UW-Stout,9.225,6.873,2021,9.65,9.258,9.375,2.385
351,Allison Zuhlke,Towson,9.65,6.643965517241378,2021,9.85,9.717,9.8,3.073
352,Keira Boetel,UW-La Crosse,9.175,6.522619047619049,2021,0.0,0.0,0.0,-6.523
353,Elena Deets,Arizona,9.8,6.924390243902442,2021,9.825,9.636,9.795,2.712
354,Estee Flom,UW-Whitewater,8.6,4.275,2021,0.0,0.0,0.0,-4.275
355,Raisa Boris,Eastern Michigan,9.575,6.504166666666667,2021,9.9,9.575,9.835,3.071
356,Sydney Schaffer,Missouri,9.575,7.198484848484848,2021,9.95,9.781,9.9,2.583
357,Courtney Tripp,Centenary College,9.15,5.942647058823529,2021,8.6,8.375,0.0,2.432
358,Meilin Sullivan,Oklahoma,9.525,6.845535714285716,2022,9.325,9.325,0.0,2.479
359,Stephanie Zannella,Rutgers,9.5,7.239285714285715,2021,9.9,9.643,9.85,2.404
360,Mackenzie Aresta,Temple,9.15,6.852777777777778,2021,0.0,0.0,0.0,-6.853
361,Myra Daniels,Rutgers,9.3,4.314772727272727,2021,0.0,0.0,0.0,-4.315
362,Courtney Morrison,Hamline,9.125,5.609615384615385,2015,9.625,9.061,9.455,3.451
363,Carly Troilo,Ursinus College,9.1,6.3875,2022,0.0,0.0,0.0,-6.388
364,Lauren Johnson,Georgia,9.5,4.746354166666666,2014,0.0,0.0,0.0,-4.746
365,Danae Fletcher,Oklahoma,9.7,6.293749999999999,2022,0.0,0.0,0.0,-6.294
366,Jada Mangahas,Arizona State,9.75,6.794852941176471,2021,9.775,9.731,0.0,2.936
367,Anneliese Silverman,George Washington,9.775,7.187142857142859,2021,9.9,9.704,9.84,2.517
368,Sandra Jessen,Stanford,9.55,6.2171875,2021,9.65,9.065,0.0,2.848
369,Jessica Hutchinson,Denver,9.65,6.645652173913044,2021,9.95,9.847,9.91,3.201
370,Tayler Osterhout,Maryland,9.55,5.972794117647058,2021,0.0,0.0,0.0,-5.973
371,Kendall Whitman,George Washington,9.625,7.203125,2021,9.875,9.738,9.815,2.535
372,Sarah Fitzgerald,Sacramento State,9.425,5.657894736842105,2022,9.725,9.442,0.0,3.784
373,Emily White,North Carolina,9.625,7.095625,2019,9.925,9.849,9.89,2.753
374,Madison Heffern,Cortland State,0.0,0.0,2022,0.0,0.0,0.0,0.0
375,Samantha Gilbert,Maryland,9.4,6.927586206896554,2021,0.0,0.0,0.0,-6.928
376,McKenna Weiner,Brown,9.2,7.163636363636363,2022,9.725,9.427,9.665,2.263
377,Sydney Thomas-Lutchmedial,Alaska,7.8,4.6,2022,0.0,0.0,0.0,-4.6
378,Ashley Cromer,Ursinus College,8.525,5.890789473684211,2022,9.225,9.012,8.97,3.121
379,Gianna Gerdes,Minnesota,9.6,7.034183673469389,2021,9.875,9.723,9.83,2.689
380,Emma Pritchard,Ohio State,9.55,7.190000000000001,2021,9.875,9.727,9.85,2.537
381,Avery Balser,Rutgers,9.45,6.98108108108108,2021,0.0,0.0,0.0,-6.981
382,Lauren Miller,Air Force,9.325,6.116964285714285,2018,0.0,0.0,0.0,-6.117
383,Ella Barrington,LIU,9.575,7.185576923076923,2021,9.7,9.396,9.335,2.21
384,Kendall George,Northern Illinois,9.625,7.1648648648648665,2021,9.8,9.602,9.76,2.437
385,Sydney Hayashi,Michigan State,9.6,7.439705882352943,2021,0.0,0.0,0.0,-7.44
386,Kaitlyn Hoiland,Oregon State,9.65,5.789843750000001,2021,0.0,0.0,0.0,-5.79
387,Bailey McCabe,Arizona,9.5,7.295454545454547,2021,0.0,0.0,0.0,-7.295
388,Kaylee Sugimoto,Illinois State,9.4,7.073863636363635,2021,0.0,0.0,0.0,-7.074
389,Adison Tanguay,Ursinus College,7.55,3.7562499999999996,2022,0.0,0.0,0.0,-3.756
390,Velandra Brochi,Air Force,9.6,7.05546875,2022,9.85,9.668,9.775,2.613
391,Steelie King,Texas Woman's,9.4,5.8234375,2021,9.9,9.628,9.855,3.805
392,Haleigh Bryant,LSU,9.775,6.680357142857143,2021,9.95,9.849,9.925,3.169
393,Skylar Killough-Wilhelm,Washington,9.825,7.236666666666667,2021,9.925,9.801,9.92,2.564
394,Gabby Perea,California,9.875,9.7,2022,0.0,0.0,0.0,-9.7
395,Rylie Mundell,Denver,9.8,7.378260869565219,2021,9.975,9.796,9.92,2.418
396,Chae Campbell,UCLA,9.725,7.345652173913044,2021,9.925,9.825,9.905,2.479
397,Olivia Dunne,LSU,9.7,7.500000000000001,2021,0.0,0.0,0.0,-7.5
398,Isabella Magnelli,Kentucky,9.825,7.630882352941177,2021,9.9,9.792,9.88,2.161
399,Sydney Benson,BYU,9.5,7.169285714285715,2022,0.0,0.0,0.0,-7.169
400,Anna Hartley,Southern Utah,9.3,6.503749999999998,2022,0.0,0.0,0.0,-6.504
401,Ava Gaudet,Winona State,8.625,8.0625,2022,9.35,9.062,9.005,0.999
402,Carly Bauman,Michigan,9.85,7.949999999999999,2021,9.925,9.846,9.87,1.896
403,Erin Fortman,Minnesota,9.475,6.835344827586208,2021,0.0,0.0,0.0,-6.835
404,Kyra Burns,Missouri,9.55,7.08532608695652,2022,0.0,0.0,0.0,-7.085
405,Aubri Schwartze,Southern Utah,9.525,7.461458333333333,2021,9.925,9.729,9.87,2.268
406,Grace Taylor,Georgia,9.025,6.163636363636364,2009,10.0,9.853,9.96,3.689
407,Brianna Brooks,Utah State,9.6,7.158064516129033,2021,9.9,9.798,9.865,2.64
408,Katie McNamara,Washington,9.825,7.3374999999999995,2021,9.9,9.572,9.805,2.234
409,Sara Ulias,UCLA,9.325,5.819736842105263,2021,0.0,0.0,0.0,-5.82
410,Sophia McClelland,BYU,9.575,7.325833333333333,2021,9.925,9.811,9.89,2.485
411,Sarina Ross,Bowling Green,9.25,6.320454545454545,2021,9.775,9.532,9.705,3.212
412,Riley Goldberg,LIU,8.0,5.9,2021,0.0,0.0,0.0,-5.9
413,Lauren Goble,UW-Whitewater,9.4,5.641176470588235,2021,9.775,9.304,9.63,3.663
414,Katelyn Searle,Sacramento State,9.5,5.9765625,2022,9.525,9.525,0.0,3.548
415,Reyna Guggino,Michigan,9.525,7.403333333333333,2021,9.875,9.683,9.825,2.28
416,Emily Wood,Rutgers,9.35,6.325,2021,0.0,0.0,0.0,-6.325
417,Katie Kowalski,Central Michigan,9.7,6.983653846153845,2021,9.825,9.487,9.76,2.503
418,Angel Stuart,Utah State,9.3,6.157499999999999,2021,0.0,0.0,0.0,-6.157
419,Lauren Kramer,Brown,9.275,7.046153846153845,2022,9.15,9.062,0.0,2.016
420,Audrey Koester,UW-Oshkosh,9.05,6.09375,2021,9.025,9.025,0.0,2.931
421,Katy Cash,Gustavus Adolphus,9.1,8.7125,2021,9.3,8.547,8.51,-0.165
422,Lauren Bannister,Bowling Green,9.35,6.741964285714285,2022,0.0,0.0,0.0,-6.742
423,Suki Pfister,Ball State,9.6,6.3410714285714285,2021,9.75,9.283,0.0,2.942
424,Regina Walton,Cornell,9.725,7.801785714285715,2022,9.85,9.459,9.73,1.657
425,Sierra Bauman,New Hampshire,9.6,7.411904761904763,2021,9.825,9.672,9.755,2.26
426,Madison Rush,Lindenwood,9.7,7.849,2021,9.8,9.669,9.8,1.82
427,Sheridan Ramsey,Oklahoma,9.4,6.821739130434782,2022,0.0,0.0,0.0,-6.822
428,Kinsey Davis,Nebraska,9.7,7.234722222222221,2021,9.925,9.713,9.865,2.478
429,Sarah Moravansky,Western Michigan,9.525,6.292391304347825,2021,9.825,9.573,9.805,3.281
430,Lanie Hyman,Temple,9.3,7.310416666666668,2021,0.0,0.0,0.0,-7.31
431,Cyrena Whalen,Temple,9.425,6.163157894736841,2021,9.775,9.45,0.0,3.287
432,Olivia Lynd,Northern Illinois,9.525,7.645833333333332,2021,9.8,9.613,9.575,1.967
433,Kaitlyn Farley,UW-La Crosse,8.9,7.84,2022,0.0,0.0,0.0,-7.84
434,Ananda Brown,Auburn,9.3,6.778947368421052,2022,0.0,0.0,0.0,-6.779
435,Kelly Sulek,Ball State,8.85,4.69375,2021,0.0,0.0,0.0,-4.694
436,Eva Phair,Cornell,9.175,6.284375000000001,2022,9.8,9.462,9.395,3.178
437,Chase Brock,LSU,9.65,7.453030303030303,2021,0.0,0.0,0.0,-7.453
438,Connie Hsu,Pennsylvania,9.65,7.646000000000001,2022,8.725,8.725,0.0,1.079
439,Savannah Newsome,Lindenwood,9.5,6.4609375,2021,9.05,9.05,0.0,2.589
440,Jayci Jordan,Southern Conn.,8.375,4.4089285714285715,2022,0.0,0.0,0.0,-4.409
441,Sophia Lee,Stanford,9.725,5.943181818181818,2014,0.0,0.0,0.0,-5.943
442,Emma Kelley,Arkansas,9.15,6.074999999999999,2022,0.0,0.0,0.0,-6.075
443,Emma Morgenthaler,Sacramento State,9.5,6.890131578947368,2022,9.775,9.664,9.71,2.774
444,Gabi Wickman,Washington,9.55,6.326612903225807,2021,0.0,0.0,0.0,-6.327
445,Amanda Zeng,Stanford,9.7,7.003333333333333,2021,0.0,0.0,0.0,-7.003
446,Jaylene Gilstrap,Utah,9.85,4.609375,2021,9.7,9.7,0.0,5.091
447,Sydney Gonzales,Oregon State,9.8,7.449999999999998,2021,9.9,9.688,9.875,2.238
448,Giana Kalefe,Michigan State,9.65,7.001249999999999,2022,9.925,9.809,9.9,2.808
449,Cathy Eksteen,Washington,9.725,6.216666666666667,2021,9.825,9.581,9.595,3.364
450,Eve Jackson,Utah State,9.4,6.880769230769231,2021,9.775,9.775,0.0,2.894
451,Savannah Gonzalez,Ohio State,9.575,7.559090909090909,2021,0.0,0.0,0.0,-7.559
452,Megan Ray,UC Davis,9.65,7.665,2022,9.9,9.647,9.81,1.982
453,Carissa Clay,Kentucky,9.625,7.265476190476192,2022,9.725,9.492,0.0,2.227
454,Alani Sabado,Utah,9.775,7.723958333333333,2021,0.0,0.0,0.0,-7.724
455,Kaitlyn Lyle,UC Davis,9.875,7.076875000000002,2022,9.875,9.716,9.795,2.639
456,Sarah Clark,Arizona State,9.725,6.95241935483871,2021,9.95,9.651,9.875,2.699
457,Ariana Young,Oregon State,9.8,6.407894736842105,2021,9.9,9.692,9.84,3.284
458,Claire Qu,Yale,9.425,7.29,2022,8.4,8.4,0.0,1.11
459,Jenna Eagles,Lindenwood,9.325,4.609375,2021,9.475,9.475,0.0,4.866
460,Grace Sumner,Ball State,9.6,6.918333333333334,2022,9.9,9.708,9.795,2.79
461,Kaitlyn Ewald,Illinois,9.4,7.539,2021,9.85,9.283,0.0,1.744
462,Kelsey Kollhoff,UW-Whitewater,9.425,7.183333333333333,2021,9.8,9.444,9.635,2.261
463,Gillian Rutz,Arkansas,9.675,7.129838709677419,2021,9.0,9.0,0.0,1.87
464,Kristen Kuhn,Pennsylvania,9.475,7.1850000000000005,2022,9.675,9.642,0.0,2.457
465,Hyla Betts,West Chester,9.525,7.0190217391304355,2022,9.75,9.652,9.685,2.633
466,Dani Petrousek,Western Michigan,9.5,7.244680851063829,2021,9.8,9.553,9.72,2.308
467,Kennedy Weinpert,Kent State,9.525,7.189285714285715,2021,0.0,0.0,0.0,-7.189
468,Payton Lynch,George Washington,9.45,6.935,2021,0.0,0.0,0.0,-6.935
469,Lydia Anderson,Winona State,8.975,6.8375,2021,9.4,8.973,9.015,2.136
470,Elizabeth Shearns,Air Force,9.575,6.959722222222221,2021,8.7,8.7,0.0,1.74
471,Talia Little,Boise State,9.7,7.550833333333333,2021,9.85,9.716,9.815,2.165
472,Bailey Bunn,Kentucky,9.6,7.070714285714285,2021,9.925,9.769,9.91,2.698
473,Tara Walsh,Auburn,9.55,7.15135135135135,2022,0.0,0.0,0.0,-7.151
474,Naomi German,Michigan State,9.6,7.155833333333333,2021,0.0,0.0,0.0,-7.156
475,Gabrielle Diaz,North Carolina State,9.675,6.969827586206898,2021,9.85,9.684,9.78,2.714
476,Campbell Marr,Pennsylvania,9.575,6.926470588235295,2022,9.8,9.539,9.57,2.613
477,Maggie Mace,Penn State,9.45,6.597499999999999,2022,0.0,0.0,0.0,-6.597
478,Kalise Newson,Missouri,9.6,6.06,2021,0.0,0.0,0.0,-6.06
479,Faith Lerro,Pittsburgh,9.375,4.756818181818181,2021,0.0,0.0,0.0,-4.757
480,Nay'yarrah Winder,Pittsburgh,9.425,4.35625,2021,0.0,0.0,0.0,-4.356
481,Adriana Bustelo,Central Michigan,9.675,6.6464285714285705,2021,9.875,9.683,9.845,3.037
482,Audrey Lynn,Oklahoma,9.275,6.2555555555555555,2021,0.0,0.0,0.0,-6.256
483,Bell Johnson,Oklahoma,9.5,7.043518518518518,2021,0.0,0.0,0.0,-7.044
484,Hayley Perkins,Alaska,8.275,7.58,2022,0.0,0.0,0.0,-7.58
485,Audrey Davis,Oklahoma,9.8,7.897916666666666,2021,9.95,9.85,9.928,1.952
486,Genesis Gibson,Nebraska,8.35,4.175,2022,0.0,0.0,0.0,-4.175
487,Nicole Norris,West Virginia,9.3,6.758653846153848,2021,0.0,0.0,0.0,-6.759
488,Chloe Asper,West Virginia,9.675,7.325862068965517,2021,9.9,9.706,9.865,2.38
489,Lauren Wicker,West Chester,9.15,6.587999999999999,2022,0.0,0.0,0.0,-6.588
490,Naya Robinson,Springfield College,8.95,6.311111111111111,2022,8.05,8.05,0.0,1.739
491,Kiana Lewis,West Virginia,9.525,6.8151515151515145,2021,9.825,9.703,9.795,2.888
492,Cory Shinohara,North Carolina,9.45,6.776923076923078,2022,0.0,0.0,0.0,-6.777
493,Stephanie Berger,Ohio State,9.7,7.294696969696968,2022,9.925,9.838,9.885,2.543
494,Emily Buffington,UW-Oshkosh,9.325,7.020833333333332,2021,9.575,9.25,0.0,2.229
495,Lydia Webb,S.E. Missouri,9.575,6.0825000000000005,2021,9.875,9.437,9.77,3.354
496,Julia Bedell,Brown,9.5,7.046052631578947,2022,9.725,9.45,0.0,2.404
497,Simona Kerekes,Towson,9.675,6.846078431372548,2021,9.55,9.488,0.0,2.642
498,Angela Xing,Brown,9.35,6.2,2022,9.85,9.556,9.68,3.356
499,Cael Bixler,LIU,9.675,6.9125000000000005,2022,9.875,9.777,9.81,2.864
500,Danielle Press,Nebraska,8.775,5.7645833333333325,2021,0.0,0.0,0.0,-5.765
501,Emiley Kahl,Southern Conn.,9.175,6.791666666666667,2022,9.75,9.27,9.51,2.478
502,Madison Whitaker,West Chester,9.325,6.840277777777778,2022,9.775,9.612,9.58,2.772
503,Jordan Olszewski,Arkansas,9.475,6.641666666666667,2021,0.0,0.0,0.0,-6.642
504,Jojo Warga,Ohio State,9.4,6.559374999999999,2021,9.925,9.586,9.65,3.027
505,Caitlyn Walsh,Cornell,8.75,6.183333333333334,2022,0.0,0.0,0.0,-6.183
506,Natalie Cross,Penn State,9.625,7.713,2021,9.9,9.711,9.815,1.998
507,Madison Kipp,Illinois State,9.65,7.32875,2021,9.9,9.695,9.84,2.366
508,Elizabeth Buttle,Central Michigan,9.35,5.661842105263159,2021,0.0,0.0,0.0,-5.662
509,Cassidy Stuart,Towson,9.525,7.205555555555555,2021,9.9,9.506,9.745,2.3
510,Emma Grace Sargent,Brockport,9.075,8.7875,2022,0.0,0.0,0.0,-8.787
511,Kiley Fred,West Chester,9.3,7.10625,2022,9.0,9.0,0.0,1.894
512,Sydney Schumaker,Brockport,8.85,4.4125,2022,9.8,9.35,9.42,4.938
513,Emma Otsu,UC Davis,9.7,6.85648148148148,2022,9.9,9.695,9.83,2.839
514,Mia Hebinck,Denver,9.6,6.341666666666666,2022,0.0,0.0,0.0,-6.342
515,Paige Richter,Brown,9.175,4.877,2022,0.0,0.0,0.0,-4.877
516,Lara Burhans,Arizona,9.525,6.73125,2022,9.2,9.2,0.0,2.469
517,Adabelle Wright,Cornell,9.45,7.141999999999999,2022,0.0,0.0,0.0,-7.142
518,Lauren Letzsch,Oregon State,9.7,5.734375000000001,2022,9.9,9.791,9.845,4.057
519,Simone Evans,Lindenwood,9.45,6.6642857142857155,2022,0.0,0.0,0.0,-6.664
520,Ashley Resch,Illinois,9.4,7.245238095238094,2022,0.0,0.0,0.0,-7.245
521,Sarah Knetzke,UW-Whitewater,9.2,6.840000000000001,2022,9.875,9.733,0.0,2.893
522,Lara Swords,Brown,9.35,6.698529411764706,2022,0.0,0.0,0.0,-6.699
523,Hailey Davis,Kentucky,9.55,6.264285714285713,2021,0.0,0.0,0.0,-6.264
524,Katie Finnegan,Georgia,9.65,6.617857142857143,2021,9.825,9.575,9.525,2.957
525,Renee Schugman,Temple,9.45,7.344318181818182,2021,9.875,9.627,9.82,2.283
526,Sherry Wang,Yale,9.65,6.583108108108108,2022,0.0,0.0,0.0,-6.583
527,Maya MacDonald,New Hampshire,9.275,6.268750000000001,2021,0.0,0.0,0.0,-6.269
528,Carina Jordan,North Carolina State,9.375,6.947115384615386,2021,9.5,9.5,0.0,2.553
529,Sophie Dudley,BYU,9.575,6.269047619047619,2022,0.0,0.0,0.0,-6.269
530,Sierra Ballard,LSU,9.8,7.227777777777777,2021,0.0,0.0,0.0,-7.228
531,Alyssa Manley,Alaska,9.225,7.085294117647059,2022,9.7,9.212,0.0,2.127
532,Jordan Jankowski,Eastern Michigan,9.25,6.6788461538461545,2022,0.0,0.0,0.0,-6.679
533,Brooklyn Kopsack,Alaska,9.35,9.241666666666667,2022,9.65,9.41,0.0,0.168
534,Lily McFarland,West Chester,9.5,6.540277777777777,2022,9.85,9.65,9.805,3.11
535,Brooke Donabedian,Temple,9.55,7.450735294117647,2021,9.9,9.693,9.845,2.242
536,Hanna Zebdi,Southern Conn.,9.15,5.897499999999999,2022,9.725,9.237,9.14,3.34
537,Taylor Raskin,Arizona,0.0,0.0,2021,0.0,0.0,0.0,0.0
538,Taylor Bushey,Brockport,9.05,4.768055555555556,2022,0.0,0.0,0.0,-4.768
539,Maggie Ayers,Penn State,9.5,6.492857142857144,2021,9.675,9.239,9.29,2.746
540,Anna Grace McCullough,Eastern Michigan,9.375,7.1375,2021,9.75,9.688,0.0,2.551
541,Hannah Miller,BYU,9.7,7.158510638297874,2017,9.875,9.645,9.79,2.486
542,Julia Yitts,Rhode Island College,0.0,0.0,2022,0.0,0.0,0.0,0.0
543,Natalie Galioto,Brockport,9.225,4.94,2022,9.8,9.677,9.755,4.737
544,Jaidyn Raby,Rutgers,9.15,4.942857142857142,2021,0.0,0.0,0.0,-4.943
545,Mia Rose Thackston,Temple,8.525,4.614285714285715,2021,0.0,0.0,0.0,-4.614
546,Kareena McSweeny,Iowa,9.175,7.011538461538464,2022,0.0,0.0,0.0,-7.012
547,Ellie Lazzari,Florida,9.825,7.561111111111112,2021,9.975,9.86,9.945,2.299
548,Delaney Brown,Cortland State,9.3,8.5125,2022,9.35,8.643,8.675,0.131
549,Agatha Handono,West Virginia,9.575,6.179166666666666,2021,9.875,9.65,9.8,3.471
550,Caroline Herry,Arizona,9.65,6.867741935483872,2021,9.9,9.76,9.83,2.892
551,Isabel Plaza,Centenary College,7.45,4.883333333333333,2021,0.0,0.0,0.0,-4.883
552,Madison Benson,North Carolina State,9.45,5.319827586206896,2021,9.2,9.2,0.0,3.88
553,Victoria Henry,Ball State,9.45,7.1,2021,0.0,0.0,0.0,-7.1
554,Allie Morgan,Illinois,9.35,8.719999999999999,2022,8.625,8.625,0.0,-0.095
555,Kaia Parker,Iowa State,9.35,6.7972222222222225,2021,9.775,9.308,0.0,2.511
556,Hannah Oliveros,Ohio State,9.65,7.206666666666666,2021,9.9,9.621,9.87,2.414
557,Claudia Walter,UW-La Crosse,9.05,4.786111111111111,2021,0.0,0.0,0.0,-4.786
558,Kate Greene,North Carolina,9.55,7.003333333333333,2021,9.75,9.75,0.0,2.747
559,Nadia Drutau,Yale,9.475,7.314999999999999,2022,8.875,8.875,0.0,1.56
560,Kyndall Gilbert,Kent State,9.025,6.140789473684211,2021,0.0,0.0,0.0,-6.141
561,Sydney Bennett,Bowling Green,9.575,6.958333333333333,2022,0.0,0.0,0.0,-6.958
562,Bryanna Deangelis,Cortland State,8.8,5.254166666666666,2022,9.55,8.912,8.785,3.658
563,Kaleigh Cleveland,Pittsburgh,9.65,6.004032258064516,2022,9.7,9.308,0.0,3.304
564,Michelle Reed,Lindenwood,9.4,5.913888888888889,2022,0.0,0.0,0.0,-5.914
565,Jordan Kane,California,9.625,6.012499999999999,2022,9.0,9.0,0.0,2.988
566,Lucy Stanhope,Utah,8.65,8.65,2021,9.9,9.749,9.84,1.099
567,Grace Vaillancourt,Towson,9.475,7.005434782608696,2021,9.875,9.729,9.83,2.724
568,Elizabeth Cesarone,Central Michigan,9.35,6.797222222222222,2021,0.0,0.0,0.0,-6.797
569,Taylor Kish,UW-Eau Claire,9.0,6.0249999999999995,2021,0.0,0.0,0.0,-6.025
570,Ilka Juk,LIU,8.35,8.35,2022,9.925,9.704,9.835,1.354
571,Emily Walker,Alaska,8.875,8.7625,2022,9.075,9.075,0.0,0.312
572,Rylie Molina,Centenary College,9.35,7.241666666666667,2021,9.65,9.21,9.53,1.968
573,Audrey Arnold,Southern Conn.,7.9,7.800000000000001,2022,0.0,0.0,0.0,-7.8
574,Montana Fairbairn,Alaska,9.025,8.4875,2022,9.775,9.518,9.56,1.03
575,Anne Kiley,Springfield College,9.175,5.1461538461538465,2022,0.0,0.0,0.0,-5.146
576,Trinity Macy,Pittsburgh,9.525,7.452272727272728,2021,9.8,9.545,9.685,2.093
577,Jazmine Neely,Illinois State,9.35,6.3784090909090905,2021,0.0,0.0,0.0,-6.378
578,Taylor Russon,Washington,9.8,7.183000000000001,2021,9.85,9.639,9.795,2.456
579,Alana Ricketts,LIU,9.475,8.825,2021,9.825,9.531,9.75,0.706
580,Cassi Barbanente,Arizona State,9.625,6.229166666666667,2021,0.0,0.0,0.0,-6.229
