,Name,School,L10_High_VT,L10_Ave_VT,Freshman,NCAA_High_VT,NCAA_Ave_VT,VT_nqs,VT_delta
288,Jena Swanson,Missouri,9.675,7.250961538461538,2021,9.9,9.629,9.575,0.225
289,Naomi Morrison,Michigan,9.95,7.396710526315791,2021,9.975,9.885,9.965,0.025
290,Quinn Smith,Oklahoma,9.925,8.036458333333334,2021,9.775,9.762,0.0,-0.15
291,Lauren Macpherson,San Jose State,9.75,7.213461538461538,2021,9.825,9.772,9.8,0.075
292,Torri Tavenner,Sacramento State,9.625,7.355263157894738,2022,9.8,9.695,9.73,0.175
293,Anna Bramblett,BYU,9.775,7.336764705882352,2022,0.0,0.0,0.0,-9.775
294,Halli Mayberry,Arizona,9.4,5.472499999999999,2021,9.8,9.643,9.625,0.4
295,Kaylie Berens,UW-Oshkosh,9.3,6.918333333333332,2021,9.375,9.263,0.0,0.075
296,Kiersten Belkoff,Pennsylvania,9.825,7.497916666666667,2022,9.875,9.714,9.815,0.05
297,Madison Kirsch,San Jose State,9.525,7.411290322580645,2021,9.9,9.794,9.885,0.375
298,Kiara Bruening,UW-Stout,9.225,6.3675,2021,9.55,9.467,0.0,0.325
299,Megan Decious,Bowling Green,0.0,0.0,2021,0.0,0.0,0.0,0.0
300,Mary Won,Sacramento State,9.65,6.977083333333334,2022,9.8,9.597,9.715,0.15
301,Courtney Blackson,Boise State,9.975,6.488235294117648,2021,9.95,9.819,9.875,-0.025
302,Marisa Zepeda,UW-La Crosse,9.175,8.930000000000001,2021,0.0,0.0,0.0,-9.175
303,Nandhini Senthil,UC Davis,9.375,6.0569444444444445,2022,0.0,0.0,0.0,-9.375
304,Jaudai Lopes,San Jose State,9.65,5.896000000000001,2021,9.925,9.773,9.855,0.275
305,Madeline Gose,Texas Woman's,9.7,6.79375,2021,9.875,9.772,9.847,0.175
306,Kendra Smaby,Gustavus Adolphus,9.075,3.7937499999999997,2021,0.0,0.0,0.0,-9.075
307,Brenna Neault,Stanford,9.875,7.671249999999999,2022,9.875,9.769,9.805,0.0
308,Angelina Bohn,Cortland State,8.75,8.370000000000001,2022,0.0,0.0,0.0,-8.75
309,Lauren Ono,BYU,9.7,7.154687499999999,2022,0.0,0.0,0.0,-9.7
310,Lauren Thomas,Washington,9.625,6.4508064516129044,2021,9.6,9.55,0.0,-0.025
311,Abbie Thompson,Cornell,9.825,7.3929347826086955,2013,9.8,9.667,0.0,-0.025
312,Gianna Ortiz,Rutgers,9.6,6.571666666666667,2022,0.0,0.0,0.0,-9.6
313,Baleigh Garcia,Michigan State,9.8,7.123214285714285,2021,9.9,9.813,9.835,0.1
314,Nicole Riccardi,Ohio State,9.85,7.585937500000001,2021,9.875,9.779,9.825,0.025
315,Emily Koch,Minnesota,9.55,6.78421052631579,2021,9.875,9.743,9.797,0.325
316,Kyla Dickson,UW-La Crosse,9.25,9.175,2022,9.525,9.404,9.395,0.275
317,Marcela Bonifasi,Alaska,9.175,4.029545454545454,2022,0.0,0.0,0.0,-9.175
318,Ella Castellanos,LIU,9.175,5.492857142857143,2021,0.0,0.0,0.0,-9.175
319,Melanie Stone,Cornell,9.15,6.6359375,2022,0.0,0.0,0.0,-9.15
320,Emily Lopez,Boise State,9.8,5.7057142857142855,2021,9.9,9.814,9.86,0.1
321,Gianna Graver,New Hampshire,9.5,6.627777777777776,2021,9.6,9.481,0.0,0.1
322,Chloi Clark,Florida,9.775,7.428947368421053,2022,9.825,9.769,0.0,0.05
323,Reagan Jones,LIU,7.75,1.2916666666666667,2021,9.625,9.113,0.0,1.875
324,Mya Hooten,Minnesota,9.875,6.711607142857143,2021,9.975,9.869,9.945,0.1
325,Ana Kenefick,Pennsylvania,9.625,7.545161290322579,2022,0.0,0.0,0.0,-9.625
326,Sarah Haxton,Kent State,9.35,6.798214285714286,2021,0.0,0.0,0.0,-9.35
327,Hannah Ruthberg,Ball State,9.7,7.285227272727273,2021,9.825,9.719,9.795,0.125
328,Sarah Girot,Towson,9.35,5.449999999999999,2021,0.0,0.0,0.0,-9.35
329,Calah Newman,Rutgers,9.55,7.550999999999999,2021,9.8,9.71,9.795,0.25
330,Gillian Fletcher,West Virginia,9.525,7.58014705882353,2022,9.775,9.688,0.0,0.25
331,Kaitlyn Donovan,Illinois State,9.7,7.584090909090909,2022,9.7,9.633,0.0,0.0
332,Jenna Mulligan,Michigan,9.8,7.573484848484848,2022,9.825,9.787,0.0,0.025
333,Jamie Shearer,North Carolina,9.4,7.0815217391304355,2021,9.65,9.569,0.0,0.25
334,Sofia Huang,William & Mary,9.525,7.733928571428571,2022,9.55,9.453,9.48,0.025
335,Hannah Moon,Lindenwood,9.325,6.751612903225806,2021,9.7,9.646,9.635,0.375
336,Sara Kenefick,Pennsylvania,9.4,7.2925,2022,9.8,9.738,0.0,0.4
337,Taylor Doten,LIU,9.05,8.881250000000001,2021,0.0,0.0,0.0,-9.05
338,Genevieve Czaplewski,UW-Stout,8.9,8.76,2021,0.0,0.0,0.0,-8.9
339,Anaya Smith,Arizona State,9.9,6.9750000000000005,2021,9.925,9.864,9.905,0.025
340,Mia Falcone,UW-Whitewater,9.7,5.807692307692308,2022,0.0,0.0,0.0,-9.7
341,Anna Speller,S.E. Missouri,9.35,4.632291666666665,2021,0.0,0.0,0.0,-9.35
342,Anna Grace McCullough,Eastern Michigan,9.225,5.43,2021,9.8,9.658,9.73,0.575
343,Elena Arenas,LSU,9.825,6.821093749999999,2021,9.95,9.852,9.895,0.125
344,Allie McClure,Alaska,9.6,5.1571428571428575,2022,9.725,9.457,9.6,0.125
345,Kieran Ross,Rutgers,8.95,1.7899999999999998,2021,9.425,9.425,0.0,0.475
346,Amber Mueller,Central Michigan,9.45,6.560714285714285,2021,0.0,0.0,0.0,-9.45
347,J'Chelle Heard,Illinois State,9.75,6.5765625000000005,2021,9.9,9.773,9.845,0.15
348,Anna Zoromski,UW-Oshkosh,9.2,7.133333333333333,2022,0.0,0.0,0.0,-9.2
349,Adeline Kenlin,Iowa,9.55,6.236111111111111,2021,9.85,9.812,9.85,0.3
350,Kiara Brown,UW-Stout,9.325,6.7410000000000005,2021,9.6,9.307,9.445,0.275
351,Allison Zuhlke,Towson,9.3,6.180172413793103,2021,9.875,9.748,9.84,0.575
352,Keira Boetel,UW-La Crosse,9.45,6.526190476190477,2021,9.3,9.2,0.0,-0.15
353,Elena Deets,Arizona,9.775,5.089024390243901,2021,0.0,0.0,0.0,-9.775
354,Estee Flom,UW-Whitewater,8.85,4.75,2021,0.0,0.0,0.0,-8.85
355,Raisa Boris,Eastern Michigan,9.25,5.986111111111111,2021,9.675,9.441,9.545,0.425
356,Sydney Schaffer,Missouri,9.825,6.212878787878789,2021,9.825,9.746,9.77,0.0
357,Courtney Tripp,Centenary College,9.375,5.866176470588234,2021,9.55,9.45,0.0,0.175
358,Meilin Sullivan,Oklahoma,9.725,6.2839285714285715,2022,9.75,9.75,0.0,0.025
359,Stephanie Zannella,Rutgers,9.45,4.603571428571429,2021,9.575,9.462,0.0,0.125
360,Mackenzie Aresta,Temple,9.625,7.294444444444443,2021,9.825,9.719,9.765,0.2
361,Myra Daniels,Rutgers,9.15,3.6500000000000004,2021,0.0,0.0,0.0,-9.15
362,Courtney Morrison,Hamline,9.425,6.959615384615384,2015,0.0,0.0,0.0,-9.425
363,Carly Troilo,Ursinus College,9.2,7.066071428571428,2022,9.5,9.411,9.41,0.3
364,Lauren Johnson,Georgia,9.75,4.394791666666666,2014,9.975,9.829,9.905,0.225
365,Danae Fletcher,Oklahoma,9.8,5.914062500000001,2022,9.95,9.862,9.887,0.15
366,Jada Mangahas,Arizona State,9.75,6.653676470588238,2021,9.9,9.8,9.865,0.15
367,Anneliese Silverman,George Washington,9.6,6.65142857142857,2021,0.0,0.0,0.0,-9.6
368,Sandra Jessen,Stanford,9.7,7.08125,2021,9.7,9.631,0.0,0.0
369,Jessica Hutchinson,Denver,9.85,6.489130434782606,2021,9.9,9.834,9.88,0.05
370,Tayler Osterhout,Maryland,9.8,6.380147058823528,2021,0.0,0.0,0.0,-9.8
371,Kendall Whitman,George Washington,9.825,7.626250000000001,2021,9.9,9.793,9.85,0.075
372,Sarah Fitzgerald,Sacramento State,9.65,6.864473684210527,2022,9.825,9.734,9.77,0.175
373,Emily White,North Carolina,9.325,6.0581249999999995,2019,9.925,9.805,9.85,0.6
374,Madison Heffern,Cortland State,8.85,6.81,2022,0.0,0.0,0.0,-8.85
375,Samantha Gilbert,Maryland,9.7,7.116379310344827,2021,9.85,9.681,9.755,0.15
376,McKenna Weiner,Brown,9.275,6.3545454545454545,2022,0.0,0.0,0.0,-9.275
377,Sydney Thomas-Lutchmedial,Alaska,8.9,5.9,2022,9.55,8.738,0.0,0.65
378,Ashley Cromer,Ursinus College,9.275,6.657894736842106,2022,9.45,9.204,9.245,0.175
379,Gianna Gerdes,Minnesota,9.825,7.3005102040816325,2021,9.875,9.798,9.84,0.05
380,Emma Pritchard,Ohio State,9.8,7.361111111111111,2021,9.8,9.8,0.0,0.0
381,Avery Balser,Rutgers,9.65,7.1979729729729724,2021,9.7,9.645,9.69,0.05
382,Lauren Miller,Air Force,9.55,6.565178571428571,2018,9.8,9.574,9.755,0.25
383,Ella Barrington,LIU,9.375,6.8076923076923075,2021,0.0,0.0,0.0,-9.375
384,Kendall George,Northern Illinois,9.725,7.268918918918918,2021,9.55,9.081,0.0,-0.175
385,Sydney Hayashi,Michigan State,9.375,6.280147058823529,2021,0.0,0.0,0.0,-9.375
386,Kaitlyn Hoiland,Oregon State,9.425,6.64609375,2021,0.0,0.0,0.0,-9.425
387,Bailey McCabe,Arizona,9.65,7.3954545454545455,2021,0.0,0.0,0.0,-9.65
388,Kaylee Sugimoto,Illinois State,9.225,5.622727272727272,2021,0.0,0.0,0.0,-9.225
389,Adison Tanguay,Ursinus College,9.0,8.549999999999999,2022,0.0,0.0,0.0,-9.0
390,Velandra Brochi,Air Force,9.6,7.271875,2022,9.775,9.668,9.74,0.175
391,Steelie King,Texas Woman's,9.75,7.14375,2021,9.85,9.687,9.795,0.1
392,Haleigh Bryant,LSU,10.0,7.341071428571427,2021,10.0,9.9,9.995,0.0
393,Skylar Killough-Wilhelm,Washington,9.825,7.197499999999999,2021,9.9,9.79,9.84,0.075
394,Gabby Perea,California,9.725,9.616666666666667,2022,0.0,0.0,0.0,-9.725
395,Rylie Mundell,Denver,9.95,7.51086956521739,2021,9.95,9.817,9.905,0.0
396,Chae Campbell,UCLA,10.0,7.263043478260869,2021,9.95,9.89,9.935,-0.05
397,Olivia Dunne,LSU,9.825,6.818333333333333,2021,0.0,0.0,0.0,-9.825
398,Isabella Magnelli,Kentucky,9.9,7.2654411764705875,2021,9.9,9.786,9.88,0.0
399,Sydney Benson,BYU,9.85,4.9085714285714275,2022,9.9,9.821,9.835,0.05
400,Anna Hartley,Southern Utah,9.725,7.457500000000001,2022,9.8,9.707,9.72,0.075
401,Ava Gaudet,Winona State,0.0,0.0,2022,0.0,0.0,0.0,0.0
402,Carly Bauman,Michigan,9.875,7.259558823529413,2021,0.0,0.0,0.0,-9.875
403,Erin Fortman,Minnesota,9.2,6.59051724137931,2021,0.0,0.0,0.0,-9.2
404,Kyra Burns,Missouri,9.8,7.233695652173914,2022,0.0,0.0,0.0,-9.8
405,Aubri Schwartze,Southern Utah,9.45,4.609374999999999,2021,0.0,0.0,0.0,-9.45
406,Grace Taylor,Georgia,9.25,6.53409090909091,2009,0.0,0.0,0.0,-9.25
407,Brianna Brooks,Utah State,9.75,6.994354838709679,2021,9.875,9.686,9.82,0.125
408,Katie McNamara,Washington,9.675,7.033653846153844,2021,9.875,9.764,9.78,0.2
409,Sara Ulias,UCLA,9.4,5.743421052631579,2021,0.0,0.0,0.0,-9.4
410,Sophia McClelland,BYU,9.575,5.607500000000001,2021,0.0,0.0,0.0,-9.575
411,Sarina Ross,Bowling Green,9.25,5.802272727272728,2021,9.475,9.412,0.0,0.225
412,Riley Goldberg,LIU,9.45,8.925,2021,9.45,9.158,0.0,0.0
413,Lauren Goble,UW-Whitewater,9.375,5.883823529411765,2021,9.375,9.375,0.0,0.0
414,Katelyn Searle,Sacramento State,9.475,6.281249999999999,2022,0.0,0.0,0.0,-9.475
415,Reyna Guggino,Michigan,9.675,6.859999999999999,2021,10.0,9.812,9.945,0.325
416,Emily Wood,Rutgers,9.25,4.9487499999999995,2021,0.0,0.0,0.0,-9.25
417,Katie Kowalski,Central Michigan,9.7,6.931730769230769,2021,9.9,9.828,9.89,0.2
418,Angel Stuart,Utah State,9.625,6.500000000000001,2021,9.825,9.725,0.0,0.2
419,Lauren Kramer,Brown,9.2,5.621153846153846,2022,9.7,9.488,9.66,0.5
420,Audrey Koester,UW-Oshkosh,9.3,6.75,2021,9.6,9.319,9.42,0.3
421,Katy Cash,Gustavus Adolphus,9.275,9.175,2021,9.25,8.942,0.0,-0.025
422,Lauren Bannister,Bowling Green,9.625,6.701785714285714,2022,9.675,9.609,9.645,0.05
423,Suki Pfister,Ball State,9.525,6.234821428571428,2021,9.95,9.774,9.895,0.425
424,Regina Walton,Cornell,9.5,7.3410714285714285,2022,9.75,9.641,9.72,0.25
425,Sierra Bauman,New Hampshire,9.7,7.472619047619049,2021,9.7,9.594,9.615,0.0
426,Madison Rush,Lindenwood,9.525,6.984,2021,0.0,0.0,0.0,-9.525
427,Sheridan Ramsey,Oklahoma,9.75,6.093478260869566,2022,9.875,9.756,9.815,0.125
428,Kinsey Davis,Nebraska,9.8,6.8374999999999995,2021,9.9,9.819,9.865,0.1
429,Sarah Moravansky,Western Michigan,9.7,6.594565217391303,2021,9.875,9.806,9.855,0.175
430,Lanie Hyman,Temple,9.6,7.722916666666667,2021,9.725,9.637,0.0,0.125
431,Cyrena Whalen,Temple,9.425,5.727631578947369,2021,0.0,0.0,0.0,-9.425
432,Olivia Lynd,Northern Illinois,9.65,6.841666666666666,2021,9.625,9.492,9.575,-0.025
433,Kaitlyn Farley,UW-La Crosse,9.075,8.885,2022,0.0,0.0,0.0,-9.075
434,Ananda Brown,Auburn,9.925,7.047368421052631,2022,0.0,0.0,0.0,-9.925
435,Kelly Sulek,Ball State,9.3,5.24375,2021,0.0,0.0,0.0,-9.3
436,Eva Phair,Cornell,0.0,0.0,2022,0.0,0.0,0.0,0.0
437,Chase Brock,LSU,9.95,6.551515151515153,2021,9.9,9.825,9.82,-0.05
438,Connie Hsu,Pennsylvania,9.725,6.764,2022,9.825,9.736,9.735,0.1
439,Savannah Newsome,Lindenwood,9.175,6.3804687499999995,2021,0.0,0.0,0.0,-9.175
440,Jayci Jordan,Southern Conn.,9.1,6.910714285714286,2022,0.0,0.0,0.0,-9.1
441,Sophia Lee,Stanford,9.825,6.068181818181818,2014,9.825,9.825,0.0,0.0
442,Emma Kelley,Arkansas,9.8,6.918181818181818,2022,9.8,9.75,9.765,0.0
443,Emma Morgenthaler,Sacramento State,9.9,7.314473684210529,2022,9.9,9.752,9.86,0.0
444,Gabi Wickman,Washington,9.7,5.675,2021,0.0,0.0,0.0,-9.7
445,Amanda Zeng,Stanford,9.75,6.934166666666667,2021,9.8,9.617,9.76,0.05
446,Jaylene Gilstrap,Utah,9.725,4.840625,2021,0.0,0.0,0.0,-9.725
447,Sydney Gonzales,Oregon State,9.85,7.891406250000001,2021,9.9,9.81,9.845,0.05
448,Giana Kalefe,Michigan State,9.75,5.64125,2022,0.0,0.0,0.0,-9.75
449,Cathy Eksteen,Washington,9.75,5.802380952380953,2021,0.0,0.0,0.0,-9.75
450,Eve Jackson,Utah State,9.725,7.911538461538463,2021,9.825,9.659,9.765,0.1
451,Savannah Gonzalez,Ohio State,9.6,7.618181818181819,2021,0.0,0.0,0.0,-9.6
452,Megan Ray,UC Davis,9.8,7.854000000000001,2022,9.825,9.766,9.795,0.025
453,Carissa Clay,Kentucky,9.65,6.240476190476191,2022,0.0,0.0,0.0,-9.65
454,Alani Sabado,Utah,9.825,7.534375,2021,9.8,9.8,0.0,-0.025
455,Kaitlyn Lyle,UC Davis,9.6,5.2562500000000005,2022,0.0,0.0,0.0,-9.6
456,Sarah Clark,Arizona State,9.7,6.332258064516129,2021,0.0,0.0,0.0,-9.7
457,Ariana Young,Oregon State,9.775,6.965789473684211,2021,9.725,9.725,0.0,-0.05
458,Claire Qu,Yale,9.4,7.425000000000001,2022,0.0,0.0,0.0,-9.4
459,Jenna Eagles,Lindenwood,9.55,5.7,2021,9.5,9.375,0.0,-0.05
460,Grace Sumner,Ball State,9.55,6.801666666666667,2022,0.0,0.0,0.0,-9.55
461,Kaitlyn Ewald,Illinois,9.625,7.8519999999999985,2021,0.0,0.0,0.0,-9.625
462,Kelsey Kollhoff,UW-Whitewater,9.325,6.0874999999999995,2021,9.475,9.396,9.38,0.15
463,Gillian Rutz,Arkansas,9.85,7.341129032258066,2021,0.0,0.0,0.0,-9.85
464,Kristen Kuhn,Pennsylvania,9.4,7.233333333333333,2022,0.0,0.0,0.0,-9.4
465,Hyla Betts,West Chester,9.15,6.469565217391307,2022,0.0,0.0,0.0,-9.15
466,Dani Petrousek,Western Michigan,9.725,7.417021276595742,2021,9.825,9.678,9.77,0.1
467,Kennedy Weinpert,Kent State,9.5,7.332142857142857,2021,9.8,9.66,0.0,0.3
468,Payton Lynch,George Washington,9.475,7.3,2021,0.0,0.0,0.0,-9.475
469,Lydia Anderson,Winona State,8.95,7.376785714285714,2021,0.0,0.0,0.0,-8.95
470,Elizabeth Shearns,Air Force,9.325,6.568055555555555,2021,0.0,0.0,0.0,-9.325
471,Talia Little,Boise State,9.5,7.420833333333334,2021,0.0,0.0,0.0,-9.5
472,Bailey Bunn,Kentucky,9.725,7.195714285714285,2021,9.85,9.8,9.83,0.125
473,Tara Walsh,Auburn,9.55,7.21891891891892,2022,9.825,9.795,0.0,0.275
474,Naomi German,Michigan State,9.7,7.4350000000000005,2021,9.6,9.575,0.0,-0.1
475,Gabrielle Diaz,North Carolina State,9.8,7.542241379310346,2021,9.875,9.717,9.805,0.075
476,Campbell Marr,Pennsylvania,9.175,6.776470588235293,2022,0.0,0.0,0.0,-9.175
477,Maggie Mace,Penn State,9.25,5.83375,2022,0.0,0.0,0.0,-9.25
478,Kalise Newson,Missouri,9.7,5.939166666666667,2021,0.0,0.0,0.0,-9.7
479,Faith Lerro,Pittsburgh,9.0,3.172727272727273,2021,0.0,0.0,0.0,-9.0
480,Nay'yarrah Winder,Pittsburgh,9.45,4.725,2021,9.675,9.637,0.0,0.225
481,Adriana Bustelo,Central Michigan,9.65,7.024107142857143,2021,0.0,0.0,0.0,-9.65
482,Audrey Lynn,Oklahoma,9.65,5.745833333333334,2021,9.875,9.875,0.0,0.225
483,Bell Johnson,Oklahoma,9.725,7.230555555555556,2021,0.0,0.0,0.0,-9.725
484,Hayley Perkins,Alaska,9.05,5.26,2022,9.35,9.225,0.0,0.3
485,Audrey Davis,Oklahoma,9.65,3.9020833333333336,2021,9.95,9.827,9.898,0.3
486,Genesis Gibson,Nebraska,8.775,4.3875,2022,0.0,0.0,0.0,-8.775
487,Nicole Norris,West Virginia,9.0,5.674038461538464,2021,0.0,0.0,0.0,-9.0
488,Chloe Asper,West Virginia,9.575,7.283620689655172,2021,0.0,0.0,0.0,-9.575
489,Lauren Wicker,West Chester,9.0,6.643,2022,0.0,0.0,0.0,-9.0
490,Naya Robinson,Springfield College,9.375,5.047222222222222,2022,0.0,0.0,0.0,-9.375
491,Kiana Lewis,West Virginia,9.85,7.831818181818184,2021,9.875,9.782,9.835,0.025
492,Cory Shinohara,North Carolina,9.8,7.621153846153846,2022,9.875,9.788,9.815,0.075
493,Stephanie Berger,Ohio State,9.75,6.795454545454544,2022,0.0,0.0,0.0,-9.75
494,Emily Buffington,UW-Oshkosh,9.5,5.803125,2021,9.875,9.452,9.705,0.375
495,Lydia Webb,S.E. Missouri,9.325,5.4125,2021,9.725,9.406,9.54,0.4
496,Julia Bedell,Brown,9.65,7.328947368421051,2022,9.825,9.721,9.815,0.175
497,Simona Kerekes,Towson,9.6,6.871568627450981,2021,9.725,9.7,0.0,0.125
498,Angela Xing,Brown,9.575,7.424999999999999,2022,9.825,9.644,9.77,0.25
499,Cael Bixler,LIU,9.75,7.048214285714286,2022,0.0,0.0,0.0,-9.75
500,Danielle Press,Nebraska,9.875,7.154166666666666,2021,9.875,9.563,9.5,0.0
501,Emiley Kahl,Southern Conn.,8.95,3.802777777777777,2022,0.0,0.0,0.0,-8.95
502,Madison Whitaker,West Chester,9.2,6.976388888888888,2022,0.0,0.0,0.0,-9.2
503,Jordan Olszewski,Arkansas,9.825,5.964814814814814,2021,9.85,9.793,9.83,0.025
504,Jojo Warga,Ohio State,9.325,4.5,2021,0.0,0.0,0.0,-9.325
505,Caitlyn Walsh,Cornell,9.3,6.5616666666666665,2022,9.425,9.188,0.0,0.125
506,Natalie Cross,Penn State,9.625,7.550000000000002,2021,9.85,9.77,9.78,0.225
507,Madison Kipp,Illinois State,9.7,7.489999999999999,2021,9.85,9.731,0.0,0.15
508,Elizabeth Buttle,Central Michigan,9.55,7.36315789473684,2021,0.0,0.0,0.0,-9.55
509,Cassidy Stuart,Towson,9.675,6.89537037037037,2021,9.55,9.55,0.0,-0.125
510,Emma Grace Sargent,Brockport,9.275,9.225000000000001,2022,9.775,9.633,9.645,0.5
511,Kiley Fred,West Chester,9.225,7.375,2022,9.775,9.577,9.7,0.55
512,Sydney Schumaker,Brockport,9.575,4.56875,2022,9.85,9.69,9.76,0.275
513,Emma Otsu,UC Davis,10.0,7.122222222222223,2022,9.85,9.739,9.79,-0.15
514,Mia Hebinck,Denver,9.8,6.453333333333333,2022,9.425,9.425,0.0,-0.375
515,Paige Richter,Brown,9.4,5.76,2022,0.0,0.0,0.0,-9.4
516,Lara Burhans,Arizona,9.6,4.65625,2022,0.0,0.0,0.0,-9.6
517,Adabelle Wright,Cornell,9.3,7.2170000000000005,2022,0.0,0.0,0.0,-9.3
518,Lauren Letzsch,Oregon State,9.825,5.378125000000001,2022,9.85,9.795,9.81,0.025
519,Simone Evans,Lindenwood,9.675,6.607142857142858,2022,9.85,9.622,9.74,0.175
520,Ashley Resch,Illinois,9.7,7.636904761904763,2022,9.675,9.675,0.0,-0.025
521,Sarah Knetzke,UW-Whitewater,9.15,6.8175,2022,0.0,0.0,0.0,-9.15
522,Lara Swords,Brown,9.475,6.94264705882353,2022,9.425,9.425,0.0,-0.05
523,Hailey Davis,Kentucky,9.6,6.311607142857143,2021,0.0,0.0,0.0,-9.6
524,Katie Finnegan,Georgia,9.775,7.223809523809524,2021,0.0,0.0,0.0,-9.775
525,Renee Schugman,Temple,9.65,7.572727272727271,2021,9.85,9.7,9.75,0.2
526,Sherry Wang,Yale,9.8,6.885135135135133,2022,9.775,9.594,9.72,-0.025
527,Maya MacDonald,New Hampshire,9.65,6.840624999999999,2021,9.8,9.58,0.0,0.15
528,Carina Jordan,North Carolina State,9.75,7.183653846153845,2021,9.8,9.712,9.765,0.05
529,Sophie Dudley,BYU,9.8,7.211904761904762,2022,9.725,9.712,0.0,-0.075
530,Sierra Ballard,LSU,9.625,7.269444444444443,2021,0.0,0.0,0.0,-9.625
531,Alyssa Manley,Alaska,9.375,7.467647058823532,2022,9.6,9.528,9.535,0.225
532,Jordan Jankowski,Eastern Michigan,9.275,5.521153846153847,2022,0.0,0.0,0.0,-9.275
533,Brooklyn Kopsack,Alaska,9.35,9.166666666666668,2022,9.625,9.552,9.565,0.275
534,Lily McFarland,West Chester,9.3,6.570833333333334,2022,9.725,9.521,9.48,0.425
535,Brooke Donabedian,Temple,9.45,7.556617647058825,2021,0.0,0.0,0.0,-9.45
536,Hanna Zebdi,Southern Conn.,9.7,7.3325,2022,9.8,9.7,9.765,0.1
537,Taylor Raskin,Arizona,0.0,0.0,2021,0.0,0.0,0.0,0.0
538,Taylor Bushey,Brockport,9.3,5.531944444444443,2022,0.0,0.0,0.0,-9.3
539,Maggie Ayers,Penn State,9.3,6.460714285714285,2021,9.8,9.681,0.0,0.5
540,Anna Grace McCullough,Eastern Michigan,9.525,5.92875,2021,9.8,9.658,9.73,0.275
541,Hannah Miller,BYU,9.75,7.085106382978724,2017,9.625,9.35,0.0,-0.125
542,Julia Yitts,Rhode Island College,8.7,8.7,2022,0.0,0.0,0.0,-8.7
543,Natalie Galioto,Brockport,8.925,3.5275000000000003,2022,9.275,9.275,0.0,0.35
544,Jaidyn Raby,Rutgers,9.1,5.021428571428572,2021,9.175,9.175,0.0,0.075
545,Mia Rose Thackston,Temple,9.3,5.2749999999999995,2021,9.65,9.65,0.0,0.35
546,Kareena McSweeny,Iowa,9.175,6.442307692307693,2022,0.0,0.0,0.0,-9.175
547,Ellie Lazzari,Florida,9.825,7.519444444444444,2021,9.9,9.842,9.865,0.075
548,Delaney Brown,Cortland State,8.9,8.675,2022,9.55,9.403,9.46,0.65
549,Agatha Handono,West Virginia,9.45,6.622222222222222,2021,0.0,0.0,0.0,-9.45
550,Caroline Herry,Arizona,9.75,7.048387096774193,2021,9.825,9.725,9.78,0.075
551,Isabel Plaza,Centenary College,9.1,8.883333333333335,2021,9.575,9.452,9.51,0.475
552,Madison Benson,North Carolina State,9.925,5.20603448275862,2021,9.85,9.76,9.81,-0.075
553,Victoria Henry,Ball State,9.8,7.677500000000001,2021,9.925,9.756,9.855,0.125
554,Allie Morgan,Illinois,9.725,9.435,2022,0.0,0.0,0.0,-9.725
555,Kaia Parker,Iowa State,9.6,7.246296296296297,2021,9.825,9.661,9.79,0.225
556,Hannah Oliveros,Ohio State,9.775,5.959999999999999,2021,0.0,0.0,0.0,-9.775
557,Claudia Walter,UW-La Crosse,9.2,6.911111111111111,2021,0.0,0.0,0.0,-9.2
558,Kate Greene,North Carolina,9.725,7.1916666666666655,2021,9.8,9.71,9.785,0.075
559,Nadia Drutau,Yale,9.7,6.7633333333333345,2022,0.0,0.0,0.0,-9.7
560,Kyndall Gilbert,Kent State,9.775,5.49078947368421,2021,9.9,9.818,9.84,0.125
561,Sydney Bennett,Bowling Green,9.65,6.60952380952381,2022,9.8,9.655,0.0,0.15
562,Bryanna Deangelis,Cortland State,9.175,5.970833333333333,2022,0.0,0.0,0.0,-9.175
563,Kaleigh Cleveland,Pittsburgh,9.725,6.24274193548387,2022,0.0,0.0,0.0,-9.725
564,Michelle Reed,Lindenwood,9.65,7.311111111111111,2022,9.825,9.685,9.795,0.175
565,Jordan Kane,California,9.7,6.804166666666666,2022,0.0,0.0,0.0,-9.7
566,Lucy Stanhope,Utah,9.625,9.625,2021,9.95,9.844,9.91,0.325
567,Grace Vaillancourt,Towson,9.4,7.610869565217394,2021,0.0,0.0,0.0,-9.4
568,Elizabeth Cesarone,Central Michigan,9.7,7.208333333333333,2021,9.875,9.762,9.82,0.175
569,Taylor Kish,UW-Eau Claire,8.6,5.262499999999999,2021,0.0,0.0,0.0,-8.6
570,Ilka Juk,LIU,9.225,9.225,2022,9.775,9.629,9.65,0.55
571,Emily Walker,Alaska,9.425,9.325,2022,0.0,0.0,0.0,-9.425
572,Rylie Molina,Centenary College,9.3,7.557291666666666,2021,0.0,0.0,0.0,-9.3
573,Audrey Arnold,Southern Conn.,8.6,8.524999999999999,2022,0.0,0.0,0.0,-8.6
574,Montana Fairbairn,Alaska,9.625,4.8125,2022,9.625,9.392,0.0,0.0
575,Anne Kiley,Springfield College,9.3,6.101923076923078,2022,9.7,9.503,9.54,0.4
576,Trinity Macy,Pittsburgh,9.55,6.9556818181818185,2021,0.0,0.0,0.0,-9.55
577,Jazmine Neely,Illinois State,9.825,7.357954545454545,2021,9.825,9.69,9.775,0.0
578,Taylor Russon,Washington,9.675,6.748000000000001,2021,0.0,0.0,0.0,-9.675
579,Alana Ricketts,LIU,9.125,9.1125,2021,9.825,9.622,9.77,0.7
